7.90570974349975585938e-02	8.18452239036560058594e-02	1.86642289161682128906e-01	1.21392935514450073242e-01	7.45669901371002197266e-02	1.46623820066452026367e-01	4.51483428478240966797e-02	1.11647069454193115234e-01	1.62220895290374755859e-01	1.43868446350097656250e-01	0.00000000000000000000e+00	6.44197762012481689453e-02	1.42377704381942749023e-01	2.01671957969665527344e-01	1.85198962688446044922e-01	8.78560468554496765137e-02	8.23793038725852966309e-02	5.57480752468109130859e-02	2.12180241942405700684e-02	2.78849601745605468750e-02	1.22477412223815917969e-01	1.42225205898284912109e-01	1.04298412799835205078e-01	7.64671638607978820801e-02	8.74790847301483154297e-02	1.81567758321762084961e-01	1.28857672214508056641e-01	1.51089429855346679688e-01	8.65309536457061767578e-02	6.62600547075271606445e-02	5.44272661209106445312e-02	1.54829591512680053711e-01	8.52751135826110839844e-02	1.40857279300689697266e-01	1.35582387447357177734e-02	
1.52341067790985107422e-01	6.56104534864425659180e-02	9.00946855545043945312e-02	1.06771588325500488281e-01	7.27054774761199951172e-02	1.17287278175354003906e-01	1.11129134893417358398e-01	1.11210852861404418945e-01	9.83435660600662231445e-02	1.53541654348373413086e-01	6.44198656082153320312e-02	0.00000000000000000000e+00	2.12874919176101684570e-01	9.23289954662322998047e-02	1.25809758901596069336e-01	7.26211071014404296875e-02	7.00927823781967163086e-02	1.81557714939117431641e-01	1.17063432931900024414e-01	1.31390020251274108887e-01	5.81546425819396972656e-02	1.14296823740005493164e-01	1.76625430583953857422e-01	7.12764188647270202637e-02	1.85882776975631713867e-01	7.44804441928863525391e-02	8.66740047931671142578e-02	4.37751412391662597656e-02	5.97769618034362792969e-02	9.88162159919738769531e-02	7.61661380529403686523e-02	4.50848639011383056641e-02	1.16633653640747070312e-01	1.44853413105010986328e-01	1.52674555778503417969e-01	
1.57928735017776489258e-01	5.87945282459259033203e-02	2.33694732189178466797e-01	1.06277078390121459961e-01	9.89095568656921386719e-02	0.00000000000000000000e+00	3.23313474655151367188e-02	8.31221342086791992188e-02	1.41198769211769104004e-01	2.49498873949050903320e-01	1.42377614974975585938e-01	2.12874829769134521484e-01	0.00000000000000000000e+00	2.04908072948455810547e-01	1.88689529895782470703e-01	7.32255503535270690918e-02	6.73144608736038208008e-02	2.06138789653778076172e-02	5.63614219427108764648e-02	6.61362931132316589355e-02	3.64550352096557617188e-02	1.09961926937103271484e-02	6.85802102088928222656e-02	7.17177242040634155273e-02	7.64746963977813720703e-02	1.58904135227203369141e-01	9.37798619270324707031e-02	7.30563402175903320312e-02	6.81126713752746582031e-02	1.32750675082206726074e-01	8.95307958126068115234e-02	3.06282937526702880859e-02	1.87794417142868041992e-01	1.12741500139236450195e-01	1.08207568526268005371e-01	
1.35479182004928588867e-01	1.07955992221832275391e-01	1.81909441947937011719e-01	4.06154990196228027344e-03	1.35831266641616821289e-01	1.01839661598205566406e-01	1.33509755134582519531e-01	7.78807103633880615234e-02	1.02605417370796203613e-01	2.05244839191436767578e-01	2.01671600341796875000e-01	9.23290252685546875000e-02	2.04908043146133422852e-01	0.00000000000000000000e+00	2.18809872865676879883e-01	9.36417356133460998535e-02	8.33165794610977172852e-02	4.18458878993988037109e-02	6.04233145713806152344e-02	6.80514648556709289551e-02	7.50312209129333496094e-03	9.72044467926025390625e-03	1.39599561691284179688e-01	9.13567990064620971680e-02	3.52658927440643310547e-02	1.24893397092819213867e-01	4.70364093780517578125e-02	7.71085917949676513672e-02	3.59444618225097656250e-02	4.71915304660797119141e-02	1.19309306144714355469e-01	1.63977235555648803711e-01	1.70511245727539062500e-01	1.35604739189147949219e-01	1.30979299545288085938e-01	
1.56590342521667480469e-01	9.72471237182617187500e-02	3.40584099292755126953e-01	7.34680294990539550781e-02	4.66548502445220947266e-02	8.24446380138397216797e-02	1.08308166265487670898e-01	5.82289397716522216797e-02	1.17737472057342529297e-01	1.78602784872055053711e-01	1.85198724269866943359e-01	1.25809520483016967773e-01	1.88689708709716796875e-01	2.18809753656387329102e-01	0.00000000000000000000e+00	8.90769213438034057617e-02	8.38839560747146606445e-02	8.97148251533508300781e-02	1.22879803180694580078e-01	1.19846537709236145020e-01	6.81809186935424804688e-02	1.28832668066024780273e-01	1.38104647397994995117e-01	8.72403234243392944336e-02	3.06472182273864746094e-02	9.38545167446136474609e-02	7.51661956310272216797e-02	4.79582548141479492188e-02	7.50994682312011718750e-02	2.40988284349441528320e-02	9.48514640331268310547e-02	1.25274568796157836914e-01	6.82373344898223876953e-02	1.05575293302536010742e-01	5.19479662179946899414e-02	
5.47542646527290344238e-02	2.06463754177093505859e-01	9.01343300938606262207e-02	8.61527472734451293945e-02	7.13542252779006958008e-02	8.70144888758659362793e-02	7.21747875213623046875e-02	9.16179418563842773438e-02	2.40355610847473144531e-01	6.98687955737113952637e-02	8.78559798002243041992e-02	7.26211518049240112305e-02	7.32256248593330383301e-02	9.36417207121849060059e-02	8.90769362449645996094e-02	0.00000000000000000000e+00	1.74193069338798522949e-01	8.13354775309562683105e-02	8.08392614126205444336e-02	8.20663869380950927734e-02	9.68405082821846008301e-02	5.93289211392402648926e-02	8.85849744081497192383e-02	1.52215570211410522461e-01	5.93413785099983215332e-02	7.51630812883377075195e-02	6.03227093815803527832e-02	7.60363116860389709473e-02	6.49165064096450805664e-02	1.00156001746654510498e-01	1.42423629760742187500e-01	1.01347312331199645996e-01	8.40421915054321289062e-02	7.61201381683349609375e-02	1.02293550968170166016e-01	
4.97712343931198120117e-02	1.69575884938240051270e-01	8.53263288736343383789e-02	8.00207331776618957520e-02	6.89933001995086669922e-02	7.97162130475044250488e-02	7.07302764058113098145e-02	8.45103710889816284180e-02	1.90795227885246276855e-01	6.38754069805145263672e-02	8.23794081807136535645e-02	7.00926929712295532227e-02	6.73144608736038208008e-02	8.33166241645812988281e-02	8.38839709758758544922e-02	1.74193084239959716797e-01	0.00000000000000000000e+00	7.21599161624908447266e-02	1.01072505116462707520e-01	1.17593988776206970215e-01	6.70188590884208679199e-02	1.06860242784023284912e-01	7.27191567420959472656e-02	1.93404793739318847656e-01	7.15920403599739074707e-02	7.02759027481079101562e-02	5.09810522198677062988e-02	6.35413154959678649902e-02	8.75172391533851623535e-02	1.26274511218070983887e-01	1.81445971131324768066e-01	9.57850515842437744141e-02	7.89154618978500366211e-02	7.85843133926391601562e-02	1.01973146200180053711e-01	
1.00964844226837158203e-01	7.29982256889343261719e-02	8.41453671455383300781e-03	1.09775781631469726562e-01	1.02071762084960937500e-01	1.20778203010559082031e-01	1.17246001958847045898e-01	6.89918398857116699219e-02	5.17949014902114868164e-02	2.77431011199951171875e-02	5.57481646537780761719e-02	1.81557714939117431641e-01	2.06139385700225830078e-02	4.18459475040435791016e-02	8.97149145603179931641e-02	8.13355445861816406250e-02	7.21599161624908447266e-02	0.00000000000000000000e+00	2.35198780894279479980e-01	1.33774757385253906250e-01	2.72971928119659423828e-01	2.02292948961257934570e-01	7.73938894271850585938e-02	7.94489383697509765625e-02	1.71765238046646118164e-01	1.48787766695022583008e-01	1.23384743928909301758e-01	9.79485511779785156250e-02	1.93214893341064453125e-01	7.94621706008911132812e-02	1.04267612099647521973e-01	9.83475446701049804688e-02	1.02833837270736694336e-01	1.50411158800125122070e-01	5.65870106220245361328e-02	
1.27702191472053527832e-01	7.11963698267936706543e-02	3.86073291301727294922e-02	5.47295585274696350098e-02	5.48644214868545532227e-02	1.17371112108230590820e-01	1.15218430757522583008e-01	9.68860983848571777344e-02	6.38877674937248229980e-02	8.22550207376480102539e-02	2.12180465459823608398e-02	1.17063492536544799805e-01	5.63614070415496826172e-02	6.04232400655746459961e-02	1.22879743576049804688e-01	8.08392614126205444336e-02	1.01072490215301513672e-01	2.35198780894279479980e-01	0.00000000000000000000e+00	2.93217241764068603516e-01	1.54335647821426391602e-01	1.33318722248077392578e-01	5.43655753135681152344e-02	9.86307635903358459473e-02	6.88748210668563842773e-02	8.49147886037826538086e-02	8.40907394886016845703e-02	5.47816753387451171875e-02	1.00762382149696350098e-01	6.96765631437301635742e-02	8.53418335318565368652e-02	8.13573300838470458984e-02	7.71372765302658081055e-02	1.30362510681152343750e-01	1.07510782778263092041e-01	
1.26845270395278930664e-01	7.03291669487953186035e-02	4.81309145689010620117e-02	6.07610642910003662109e-02	4.58056181669235229492e-02	7.25065767765045166016e-02	9.11425054073333740234e-02	2.05807909369468688965e-02	6.79550617933273315430e-02	9.76911187171936035156e-02	2.78849378228187561035e-02	1.31389975547790527344e-01	6.61362409591674804688e-02	6.80514425039291381836e-02	1.19846656918525695801e-01	8.20663869380950927734e-02	1.17593966424465179443e-01	1.33774667978286743164e-01	2.93217211961746215820e-01	0.00000000000000000000e+00	1.70033007860183715820e-01	1.44543066620826721191e-01	7.40625262260437011719e-02	1.16085000336170196533e-01	9.57975164055824279785e-02	9.32287424802780151367e-02	8.18882137537002563477e-02	6.05078339576721191406e-02	8.11116918921470642090e-02	8.50477218627929687500e-02	1.08966022729873657227e-01	9.25437957048416137695e-02	8.30766335129737854004e-02	9.89394336938858032227e-02	1.19960114359855651855e-01	
1.11353039741516113281e-01	7.18155726790428161621e-02	5.11994063854217529297e-02	1.76993399858474731445e-01	8.82278382778167724609e-02	1.21396690607070922852e-01	1.27279162406921386719e-02	8.18645358085632324219e-02	6.59004896879196166992e-02	5.42310774326324462891e-02	1.22477203607559204102e-01	5.81546127796173095703e-02	3.64550054073333740234e-02	7.50306248664855957031e-03	6.81809782981872558594e-02	9.68405380845069885254e-02	6.70187547802925109863e-02	2.72971987724304199219e-01	1.54335677623748779297e-01	1.70033007860183715820e-01	0.00000000000000000000e+00	1.67630374431610107422e-01	1.42576783895492553711e-01	6.87417238950729370117e-02	7.53468275070190429688e-02	6.42471313476562500000e-02	1.34400159120559692383e-01	1.63683652877807617188e-01	1.50768399238586425781e-01	1.08997285366058349609e-01	8.28474313020706176758e-02	1.39147847890853881836e-01	1.68345779180526733398e-01	1.25159502029418945312e-01	8.01095217466354370117e-02	
6.06561899185180664062e-02	7.12969303131103515625e-02	1.34052932262420654297e-01	1.66244238615036010742e-01	2.44300901889801025391e-01	9.78575944900512695312e-02	8.43208134174346923828e-02	1.44592553377151489258e-01	4.41694110631942749023e-02	1.06039285659790039062e-01	1.42225205898284912109e-01	1.14296674728393554688e-01	1.09961926937103271484e-02	9.72038507461547851562e-03	1.28832697868347167969e-01	5.93289360404014587402e-02	1.06860287487506866455e-01	2.02292948961257934570e-01	1.33318722248077392578e-01	1.44543051719665527344e-01	1.67630106210708618164e-01	0.00000000000000000000e+00	4.94191646575927734375e-02	1.05534225702285766602e-01	9.18481647968292236328e-02	9.78326499462127685547e-02	6.10131025314331054688e-02	1.69962048530578613281e-01	1.16960406303405761719e-01	7.16216713190078735352e-02	1.38930454850196838379e-01	4.20787036418914794922e-02	9.22321081161499023438e-02	8.69150161743164062500e-02	7.18354433774948120117e-02	
1.54450774192810058594e-01	7.23270326852798461914e-02	9.94862020015716552734e-02	1.01058065891265869141e-01	1.40404909849166870117e-01	7.20562934875488281250e-02	1.03599399328231811523e-01	2.38914757966995239258e-01	5.05479723215103149414e-02	8.51203501224517822266e-02	1.04298442602157592773e-01	1.76625609397888183594e-01	6.85801804065704345703e-02	1.39599919319152832031e-01	1.38104647397994995117e-01	8.85852873325347900391e-02	7.27191567420959472656e-02	7.73936510086059570312e-02	5.43656051158905029297e-02	7.40624591708183288574e-02	1.42576605081558227539e-01	4.94190752506256103516e-02	0.00000000000000000000e+00	7.75445252656936645508e-02	2.56056994199752807617e-01	1.01725280284881591797e-01	1.01656764745712280273e-01	3.50225865840911865234e-02	9.00775790214538574219e-02	3.88081073760986328125e-02	7.91925340890884399414e-02	1.65794819593429565430e-01	1.38133794069290161133e-01	1.56054764986038208008e-01	9.97239351272583007812e-02	
3.56603637337684631348e-02	1.47123977541923522949e-01	9.47287827730178833008e-02	7.94095471501350402832e-02	8.79614651203155517578e-02	5.99874407052993774414e-02	9.40835922956466674805e-02	7.94859677553176879883e-02	1.70575469732284545898e-01	7.23244398832321166992e-02	7.64671638607978820801e-02	7.12764635682106018066e-02	7.17176049947738647461e-02	9.13568586111068725586e-02	8.72404128313064575195e-02	1.52215585112571716309e-01	1.93404778838157653809e-01	7.94489905238151550293e-02	9.86307337880134582520e-02	1.16085022687911987305e-01	6.87416642904281616211e-02	1.05534210801124572754e-01	7.75445252656936645508e-02	0.00000000000000000000e+00	8.56588482856750488281e-02	6.16214871406555175781e-02	4.17383909225463867188e-02	5.96832334995269775391e-02	8.66233035922050476074e-02	1.50850862264633178711e-01	2.13616535067558288574e-01	8.64004641771316528320e-02	7.85057321190834045410e-02	7.06733763217926025391e-02	1.00839592516422271729e-01	
1.08853697776794433594e-01	5.47089278697967529297e-02	2.32650041580200195312e-02	1.71391665935516357422e-01	1.24319553375244140625e-01	4.32969629764556884766e-02	1.10438883304595947266e-01	1.24512493610382080078e-01	3.44222038984298706055e-02	7.65987038612365722656e-02	8.74790847301483154297e-02	1.85882747173309326172e-01	7.64748156070709228516e-02	3.52660119533538818359e-02	3.06471586227416992188e-02	5.93414008617401123047e-02	7.15920776128768920898e-02	1.71765327453613281250e-01	6.88747912645339965820e-02	9.57975387573242187500e-02	7.53468573093414306641e-02	9.18483138084411621094e-02	2.56056934595108032227e-01	8.56589227914810180664e-02	0.00000000000000000000e+00	1.47234529256820678711e-01	1.99477195739746093750e-01	1.43349260091781616211e-01	2.62480795383453369141e-01	9.96182858943939208984e-02	5.17441183328628540039e-02	6.88002705574035644531e-02	6.62641525268554687500e-02	1.14840269088745117188e-01	8.61715525388717651367e-02	
1.37071400880813598633e-01	9.18432474136352539062e-02	1.89427256584167480469e-01	9.88608300685882568359e-02	8.49821865558624267578e-02	1.12951099872589111328e-01	5.27340173721313476562e-02	6.35362863540649414062e-02	7.22619742155075073242e-02	1.26297235488891601562e-01	1.81567698717117309570e-01	7.44804143905639648438e-02	1.58904254436492919922e-01	1.24893307685852050781e-01	9.38544273376464843750e-02	7.51630887389183044434e-02	7.02759698033332824707e-02	1.48787409067153930664e-01	8.49147588014602661133e-02	9.32287722826004028320e-02	6.42471909523010253906e-02	9.78325903415679931641e-02	1.01725041866302490234e-01	6.16214796900749206543e-02	1.47234529256820678711e-01	0.00000000000000000000e+00	1.65681451559066772461e-01	1.24978274106979370117e-01	1.54200941324234008789e-01	1.08432978391647338867e-01	1.04963943362236022949e-01	1.12157166004180908203e-01	1.17133051156997680664e-01	1.14757329225540161133e-01	8.99384766817092895508e-02	
1.42717659473419189453e-01	7.44677707552909851074e-02	5.49136102199554443359e-02	1.46508693695068359375e-01	5.02259433269500732422e-02	1.38092547655105590820e-01	7.57247507572174072266e-02	1.73145353794097900391e-01	4.70290854573249816895e-02	1.81836217641830444336e-01	1.28857910633087158203e-01	8.66743326187133789062e-02	9.37798321247100830078e-02	4.70364987850189208984e-02	7.51661360263824462891e-02	6.03225976228713989258e-02	5.09810149669647216797e-02	1.23384624719619750977e-01	8.40907394886016845703e-02	8.18881765007972717285e-02	1.34400010108947753906e-01	6.10131621360778808594e-02	1.01656734943389892578e-01	4.17384430766105651855e-02	1.99477225542068481445e-01	1.65681213140487670898e-01	0.00000000000000000000e+00	2.83491998910903930664e-01	8.19130837917327880859e-02	2.16455936431884765625e-01	4.17411029338836669922e-02	1.33755713701248168945e-01	1.16695255041122436523e-01	7.69602954387664794922e-02	5.57028055191040039062e-02	
1.23694807291030883789e-01	7.82090499997138977051e-02	6.91799819469451904297e-02	1.11504852771759033203e-01	1.37446373701095581055e-01	2.06746280193328857422e-01	8.39925408363342285156e-02	1.14392161369323730469e-01	5.07257282733917236328e-02	1.27091437578201293945e-01	1.51089191436767578125e-01	4.37750518321990966797e-02	7.30561912059783935547e-02	7.71087408065795898438e-02	4.79582250118255615234e-02	7.60363042354583740234e-02	6.35413751006126403809e-02	9.79487299919128417969e-02	5.47816306352615356445e-02	6.05078786611557006836e-02	1.63683623075485229492e-01	1.69961899518966674805e-01	3.50224673748016357422e-02	5.96833229064941406250e-02	1.43349200487136840820e-01	1.24978274106979370117e-01	2.83491998910903930664e-01	0.00000000000000000000e+00	1.34096801280975341797e-01	1.20813295245170593262e-01	7.44411498308181762695e-02	2.24796384572982788086e-01	3.90181541442871093750e-02	1.31130754947662353516e-01	6.06883764266967773438e-02	
1.99101209640502929688e-01	5.42282536625862121582e-02	7.65853822231292724609e-02	7.48645365238189697266e-02	1.71976566314697265625e-01	1.02942079305648803711e-01	1.37041032314300537109e-01	7.14257061481475830078e-02	3.74328792095184326172e-02	5.76774775981903076172e-02	8.65307450294494628906e-02	5.97769021987915039062e-02	6.81125819683074951172e-02	3.59443426132202148438e-02	7.50994682312011718750e-02	6.49164840579032897949e-02	8.75172913074493408203e-02	1.93215101957321166992e-01	1.00762352347373962402e-01	8.11116471886634826660e-02	1.50768399238586425781e-01	1.16960316896438598633e-01	9.00776684284210205078e-02	8.66232886910438537598e-02	2.62481003999710083008e-01	1.54200911521911621094e-01	8.19131433963775634766e-02	1.34096860885620117188e-01	0.00000000000000000000e+00	1.97526112198829650879e-01	1.02553442120552062988e-01	1.15127593278884887695e-01	6.77375495433807373047e-02	8.49628150463104248047e-02	7.29048699140548706055e-02	
3.29723954200744628906e-02	9.44931879639625549316e-02	5.38675487041473388672e-02	7.02452808618545532227e-02	4.53562587499618530273e-02	9.04389023780822753906e-02	8.92876684665679931641e-02	9.60043370723724365234e-02	9.60879847407341003418e-02	4.36670482158660888672e-02	6.62600845098495483398e-02	9.88162457942962646484e-02	1.32750764489173889160e-01	4.71915155649185180664e-02	2.40987539291381835938e-02	1.00156024098396301270e-01	1.26274496316909790039e-01	7.94620662927627563477e-02	6.96765556931495666504e-02	8.50477144122123718262e-02	1.08997270464897155762e-01	7.16215968132019042969e-02	3.88081073760986328125e-02	1.50850832462310791016e-01	9.96183454990386962891e-02	1.08432948589324951172e-01	2.16455996036529541016e-01	1.20813176035881042480e-01	1.97526231408119201660e-01	0.00000000000000000000e+00	1.29868090152740478516e-01	2.35077381134033203125e-01	1.82740554213523864746e-01	7.41732120513916015625e-02	7.50950574874877929688e-02	
