5.11696159839630126953e-01	5.36825418472290039062e-01	6.36837661266326904297e-01	5.91719686985015869141e-01	5.60488343238830566406e-01	6.26112103462219238281e-01	7.32236862182617187500e-01	8.01497459411621093750e-01	1.20313394069671630859e+00	1.06243956089019775391e+00	0.00000000000000000000e+00	8.54131817817687988281e-01	6.87233090400695800781e-01	9.22891736030578613281e-01	1.22492742538452148438e+00	4.47182178497314453125e-01	5.08927583694458007812e-01	7.33350515365600585938e-01	3.31233620643615722656e-01	4.26414251327514648438e-01	2.98418879508972167969e-01	6.33915305137634277344e-01	5.41936635971069335938e-01	6.28937482833862304688e-01	4.32168483734130859375e-01	4.17435407638549804688e-01	3.50703120231628417969e-01	5.99896907806396484375e-01	5.46130537986755371094e-01	2.29675292968750000000e-01	2.83914923667907714844e-01	5.74439525604248046875e-01	4.73195075988769531250e-01	3.88351798057556152344e-01	6.47722125053405761719e-01	5.69701313972473144531e-01	6.67134284973144531250e-01	6.16259813308715820312e-01	5.50794839859008789062e-01	4.28353786468505859375e-01	3.74314427375793457031e-01	4.91492509841918945312e-01	5.43227434158325195312e-01	4.52600359916687011719e-01	3.13125610351562500000e-01	3.67887377738952636719e-01	4.70420479774475097656e-01	3.76974821090698242188e-01	6.29411458969116210938e-01	4.91200238466262817383e-01	
4.56007301807403564453e-01	5.19859910011291503906e-01	3.44929456710815429688e-01	5.15565395355224609375e-01	4.68804597854614257812e-01	7.11839318275451660156e-01	5.72361707687377929688e-01	1.16275131702423095703e+00	1.38889968395233154297e+00	7.38889098167419433594e-01	8.54131340980529785156e-01	0.00000000000000000000e+00	8.07308316230773925781e-01	5.93441843986511230469e-01	1.14082062244415283203e+00	5.45001268386840820312e-01	6.19390845298767089844e-01	6.64376974105834960938e-01	3.21728944778442382812e-01	3.60760927200317382812e-01	4.11700606346130371094e-01	3.96203637123107910156e-01	4.76564288139343261719e-01	3.44065427780151367188e-01	4.57433581352233886719e-01	3.74189257621765136719e-01	4.20160770416259765625e-01	6.31510376930236816406e-01	6.32682204246520996094e-01	1.69476270675659179688e-01	1.18169724941253662109e+00	4.13288235664367675781e-01	4.15483355522155761719e-01	3.68210196495056152344e-01	3.68528246879577636719e-01	1.33930003643035888672e+00	5.55941224098205566406e-01	1.12575185298919677734e+00	6.01710438728332519531e-01	5.16553997993469238281e-01	4.87810254096984863281e-01	3.81625056266784667969e-01	4.38193917274475097656e-01	4.20413136482238769531e-01	2.90667772293090820312e-01	3.06958079338073730469e-01	5.70295929908752441406e-01	3.81950378417968750000e-01	6.08786344528198242188e-01	5.34523248672485351562e-01	
5.18005371093750000000e-01	5.28743088245391845703e-01	5.13911187648773193359e-01	6.36412382125854492188e-01	7.46966123580932617188e-01	5.86582183837890625000e-01	5.10416507720947265625e-01	7.28014469146728515625e-01	8.49580764770507812500e-01	9.03932094573974609375e-01	6.87233209609985351562e-01	8.07308554649353027344e-01	0.00000000000000000000e+00	6.63681268692016601562e-01	5.31425356864929199219e-01	5.92141151428222656250e-01	9.08003211021423339844e-01	4.23976302146911621094e-01	4.63774919509887695312e-01	5.11918306350708007812e-01	3.59760880470275878906e-01	6.37539863586425781250e-01	8.06080222129821777344e-01	6.44201636314392089844e-01	5.58984160423278808594e-01	4.01899933815002441406e-01	1.69982326030731201172e+00	7.06053256988525390625e-01	3.88132810592651367188e-01	3.43743562698364257812e-01	6.93021774291992187500e-01	4.75686788558959960938e-01	3.64442944526672363281e-01	3.60109448432922363281e-01	3.19970250129699707031e-01	3.93570423126220703125e-01	3.94561886787414550781e-01	4.94781851768493652344e-01	5.97427368164062500000e-01	4.59708809852600097656e-01	4.43208575248718261719e-01	4.60021257400512695312e-01	6.00336432456970214844e-01	2.95484542846679687500e-01	3.87464404106140136719e-01	2.78930544853210449219e-01	3.22299003601074218750e-01	3.95673394203186035156e-01	4.56522703170776367188e-01	5.25704085826873779297e-01	
5.28564095497131347656e-01	5.59565186500549316406e-01	6.25692248344421386719e-01	6.25572502613067626953e-01	5.13221621513366699219e-01	6.39440894126892089844e-01	7.68944859504699707031e-01	6.97109580039978027344e-01	6.46036505699157714844e-01	1.50301396846771240234e+00	9.22891974449157714844e-01	5.93441128730773925781e-01	6.63681507110595703125e-01	0.00000000000000000000e+00	6.02291941642761230469e-01	6.25391840934753417969e-01	1.21868050098419189453e+00	1.80703735351562500000e+00	5.07397174835205078125e-01	4.65368032455444335938e-01	4.62804079055786132812e-01	5.29788136482238769531e-01	5.71605443954467773438e-01	9.91695046424865722656e-01	6.07864618301391601562e-01	4.18501734733581542969e-01	1.51286482810974121094e-01	4.50019001960754394531e-01	2.74294257164001464844e-01	3.98674488067626953125e-01	4.68103170394897460938e-01	4.00849699974060058594e-01	3.99368643760681152344e-01	2.00326204299926757812e-01	4.35189008712768554688e-01	6.09160184860229492188e-01	4.44879651069641113281e-01	4.24778819084167480469e-01	5.42070627212524414062e-01	5.81364035606384277344e-01	1.89543426036834716797e-01	2.98887848854064941406e-01	4.94613051414489746094e-01	2.00131177902221679688e-01	2.90369868278503417969e-01	7.70737767219543457031e-01	4.33430910110473632812e-01	4.94773745536804199219e-01	4.93884086608886718750e-01	4.99557614326477050781e-01	
4.91500020027160644531e-01	5.35772144794464111328e-01	5.03939986228942871094e-01	6.08717799186706542969e-01	5.42801022529602050781e-01	6.15298032760620117188e-01	6.20764970779418945312e-01	5.28900265693664550781e-01	5.33388018608093261719e-01	5.20878076553344726562e-01	1.22492814064025878906e+00	1.14082014560699462891e+00	5.31425356864929199219e-01	6.02293133735656738281e-01	0.00000000000000000000e+00	6.24953269958496093750e-01	8.93483519554138183594e-01	1.25592672824859619141e+00	7.71792292594909667969e-01	4.86790895462036132812e-01	3.41175675392150878906e-01	6.15008473396301269531e-01	3.14336657524108886719e-01	2.95951366424560546875e-01	5.11485695838928222656e-01	4.87537980079650878906e-01	1.13777875900268554688e-01	3.49921107292175292969e-01	4.80573296546936035156e-01	4.88829374313354492188e-01	3.50757598876953125000e-01	4.69411969184875488281e-01	7.00892806053161621094e-01	4.54831242561340332031e-01	4.69641208648681640625e-01	3.02180528640747070312e-01	6.62055850028991699219e-01	1.64088094234466552734e+00	6.04636549949645996094e-01	5.03952860832214355469e-01	4.95992541313171386719e-01	6.51127934455871582031e-01	5.02138376235961914062e-01	3.23070645332336425781e-01	3.40082406997680664062e-01	4.47560429573059082031e-01	5.00120401382446289062e-01	5.91149926185607910156e-01	4.96666193008422851562e-01	5.43939948081970214844e-01	
5.60839056968688964844e-01	5.13797223567962646484e-01	3.75757157802581787109e-01	4.40521717071533203125e-01	4.50183749198913574219e-01	5.41405081748962402344e-01	5.20113945007324218750e-01	2.96085357666015625000e-01	3.97614121437072753906e-01	2.81016945838928222656e-01	4.47182536125183105469e-01	5.45000910758972167969e-01	5.92141389846801757812e-01	6.25391840934753417969e-01	6.24953150749206542969e-01	0.00000000000000000000e+00	8.73397111892700195312e-01	4.56678509712219238281e-01	1.29582071304321289062e+00	8.21683526039123535156e-01	6.88871264457702636719e-01	5.77551364898681640625e-01	3.62719655036926269531e-01	4.02628898620605468750e-01	3.83338451385498046875e-01	3.28468918800354003906e-01	1.33035933971405029297e+00	2.76293277740478515625e-01	3.26458930969238281250e-01	1.23389601707458496094e+00	5.56237816810607910156e-01	2.70046710968017578125e-01	2.23137617111206054688e-01	4.25353050231933593750e-01	2.53978729248046875000e-01	3.48303079605102539062e-01	2.80601501464843750000e-01	7.77519941329956054688e-01	4.74141478538513183594e-01	3.60158205032348632812e-01	7.52169251441955566406e-01	1.22475731372833251953e+00	2.07118511199951171875e-01	4.64795589447021484375e-01	1.45309758186340332031e+00	6.57169699668884277344e-01	4.91418957710266113281e-01	4.62607860565185546875e-01	5.36459445953369140625e-01	4.90610539913177490234e-01	
5.18256604671478271484e-01	5.14783918857574462891e-01	5.95080852508544921875e-01	5.18130242824554443359e-01	4.74000334739685058594e-01	3.76279234886169433594e-01	5.27619242668151855469e-01	4.13513183593750000000e-01	5.69904923439025878906e-01	8.40740323066711425781e-01	5.08926868438720703125e-01	6.19390130043029785156e-01	9.08003687858581542969e-01	1.21868026256561279297e+00	8.93482804298400878906e-01	8.73397350311279296875e-01	0.00000000000000000000e+00	1.01051306724548339844e+00	6.14104270935058593750e-01	6.33277416229248046875e-01	6.76755547523498535156e-01	4.90263342857360839844e-01	1.06709349155426025391e+00	1.92847621440887451172e+00	6.31291747093200683594e-01	6.69233202934265136719e-01	1.30410611629486083984e+00	4.95813727378845214844e-01	4.41923260688781738281e-01	6.64814949035644531250e-01	3.76186966896057128906e-01	3.10136675834655761719e-01	3.76869797706604003906e-01	1.68428778648376464844e-01	2.95782446861267089844e-01	5.35880684852600097656e-01	4.26094532012939453125e-01	4.18712615966796875000e-01	3.22876334190368652344e-01	4.12204146385192871094e-01	3.89031529426574707031e-01	4.31954383850097656250e-01	2.09177970886230468750e-01	4.82933521270751953125e-02	3.89973044395446777344e-01	4.26065802574157714844e-01	3.85494112968444824219e-01	3.87790441513061523438e-01	4.41122055053710937500e-01	5.86016774177551269531e-01	
5.28157472610473632812e-01	5.29268205165863037109e-01	5.83387017250061035156e-01	6.35919451713562011719e-01	4.85096991062164306641e-01	4.84076499938964843750e-01	4.84306812286376953125e-01	5.73552012443542480469e-01	3.63345384597778320312e-01	5.27825951576232910156e-01	7.33349919319152832031e-01	6.64376974105834960938e-01	4.23976421356201171875e-01	1.80703806877136230469e+00	1.25592744350433349609e+00	4.56678628921508789062e-01	1.01051354408264160156e+00	0.00000000000000000000e+00	8.54647040367126464844e-01	6.97574615478515625000e-01	6.01602077484130859375e-01	4.71984148025512695312e-01	4.84283685684204101562e-01	3.99805307388305664062e-01	6.42459750175476074219e-01	4.66696262359619140625e-01	4.64157700538635253906e-01	5.24930834770202636719e-01	6.02161526679992675781e-01	2.78294563293457031250e-01	4.27518963813781738281e-01	2.86708712577819824219e-01	5.45303225517272949219e-01	4.47053670883178710938e-01	6.01425290107727050781e-01	5.48022866249084472656e-01	3.47901821136474609375e-01	4.09036159515380859375e-01	6.56185865402221679688e-01	5.28533339500427246094e-01	4.72725987434387207031e-01	5.86284160614013671875e-01	6.09082221984863281250e-01	3.07708978652954101562e-01	4.36778903007507324219e-01	6.52199864387512207031e-01	4.36965107917785644531e-01	3.71592044830322265625e-01	4.63962435722351074219e-01	5.39189219474792480469e-01	
5.09046912193298339844e-01	5.11263787746429443359e-01	4.30292934179306030273e-01	3.96032154560089111328e-01	3.85406851768493652344e-01	3.89585971832275390625e-01	3.54572653770446777344e-01	4.31611776351928710938e-01	3.11980009078979492188e-01	3.55565428733825683594e-01	3.31233501434326171875e-01	3.21728706359863281250e-01	4.63774681091308593750e-01	5.07397174835205078125e-01	7.71792531013488769531e-01	1.29582047462463378906e+00	6.14104270935058593750e-01	8.54647040367126464844e-01	0.00000000000000000000e+00	9.13873076438903808594e-01	1.46140480041503906250e+00	5.04105329513549804688e-01	4.14173245429992675781e-01	9.03772830963134765625e-01	3.94533753395080566406e-01	5.03128170967102050781e-01	2.07790374755859375000e-01	4.19326782226562500000e-01	3.05614829063415527344e-01	4.70011949539184570312e-01	4.50503110885620117188e-01	4.62365508079528808594e-01	3.85772705078125000000e-01	2.29860663414001464844e-01	3.90133619308471679688e-01	4.18616175651550292969e-01	3.48123550415039062500e-01	7.84170627593994140625e-01	6.66423439979553222656e-01	6.45644068717956542969e-01	4.85909938812255859375e-01	1.46999430656433105469e+00	7.13128447532653808594e-01	4.44134235382080078125e-01	7.39027738571166992188e-01	9.68618392944335937500e-01	7.64914631843566894531e-01	4.30959939956665039062e-01	5.78172087669372558594e-01	5.53261637687683105469e-01	
5.42774081230163574219e-01	5.28017938137054443359e-01	4.75088536739349365234e-01	4.45806145668029785156e-01	4.48136746883392333984e-01	4.34274792671203613281e-01	3.88010442256927490234e-01	3.12210440635681152344e-01	3.83573412895202636719e-01	3.80718231201171875000e-01	4.26414370536804199219e-01	3.60761404037475585938e-01	5.11917948722839355469e-01	4.65367913246154785156e-01	4.86790895462036132812e-01	8.21683406829833984375e-01	6.33277535438537597656e-01	6.97574377059936523438e-01	9.13873076438903808594e-01	0.00000000000000000000e+00	2.77496576309204101562e+00	1.43046975135803222656e+00	1.06928312778472900391e+00	6.13920569419860839844e-01	5.13422608375549316406e-01	4.10356402397155761719e-01	8.03228020668029785156e-01	3.74548554420471191406e-01	5.05881667137145996094e-01	5.87357401847839355469e-01	3.53020668029785156250e-01	5.11090755462646484375e-01	5.70761322975158691406e-01	3.20362567901611328125e-01	3.31803321838378906250e-01	2.83481240272521972656e-01	3.71723532676696777344e-01	3.19079637527465820312e-01	3.74706983566284179688e-01	3.02759170532226562500e-01	4.33964908123016357422e-01	6.34359836578369140625e-01	4.00877237319946289062e-01	3.79682898521423339844e-01	6.35921716690063476562e-01	4.05497550964355468750e-01	3.95928502082824707031e-01	4.48936820030212402344e-01	3.87233257293701171875e-01	5.29495596885681152344e-01	
4.99324440956115722656e-01	4.73398268222808837891e-01	3.35177689790725708008e-01	2.98556804656982421875e-01	4.54157650470733642578e-01	3.07979822158813476562e-01	2.74971961975097656250e-01	2.37413763999938964844e-01	4.64344501495361328125e-01	5.00015735626220703125e-01	2.98418879508972167969e-01	4.11700606346130371094e-01	3.59760999679565429688e-01	4.62803602218627929688e-01	3.41175913810729980469e-01	6.88871264457702636719e-01	6.76755785942077636719e-01	6.01602077484130859375e-01	1.46140456199645996094e+00	2.77496671676635742188e+00	0.00000000000000000000e+00	1.44722926616668701172e+00	7.36202836036682128906e-01	5.46758651733398437500e-01	5.99463701248168945312e-01	6.18460059165954589844e-01	8.27400207519531250000e-01	4.54573154449462890625e-01	3.19482922554016113281e-01	6.52616858482360839844e-01	2.23027229309082031250e-01	3.60874295234680175781e-01	5.00345587730407714844e-01	2.70102500915527343750e-01	4.09146070480346679688e-01	5.51046967506408691406e-01	3.04787874221801757812e-01	2.79494881629943847656e-01	4.31380629539489746094e-01	3.13507556915283203125e-01	3.72205853462219238281e-01	5.79567909240722656250e-01	4.79945302009582519531e-01	3.14380764961242675781e-01	1.33972120285034179688e+00	1.30976545810699462891e+00	5.73186159133911132812e-01	3.27243804931640625000e-01	3.37662220001220703125e-01	5.75427591800689697266e-01	
