5.28281688690185546875e-01	4.09550189971923828125e-01	4.70741212368011474609e-01	5.29201984405517578125e-01	4.61086273193359375000e-01	4.25989985466003417969e-01	7.61226892471313476562e-01	8.22075009346008300781e-01	1.02982211112976074219e+00	1.17132043838500976562e+00	0.00000000000000000000e+00	1.42537641525268554688e+00	1.08223152160644531250e+00	4.36625123023986816406e-01	5.71161270141601562500e-01	5.41336178779602050781e-01	5.14152884483337402344e-01	5.43775558471679687500e-01	5.57955026626586914062e-01	3.60232830047607421875e-01	6.06822848320007324219e-01	3.45216155052185058594e-01	4.44992899894714355469e-01	4.83729124069213867188e-01	4.76150989532470703125e-01	5.57732224464416503906e-01	4.28399324417114257812e-01	6.19912266731262207031e-01	3.14655542373657226562e-01	6.74022793769836425781e-01	2.94768959283828735352e-01	4.74627256393432617188e-01	2.90855348110198974609e-01	4.44086313247680664062e-01	5.83028554916381835938e-01	3.44435691833496093750e-01	3.07230353355407714844e-01	5.45403003692626953125e-01	6.46275758743286132812e-01	5.32227396965026855469e-01	3.69286656379699707031e-01	2.87812590599060058594e-01	3.41671109199523925781e-01	4.57509517669677734375e-01	2.48509287834167480469e-01	2.80602812767028808594e-01	4.02010023593902587891e-01	4.50887560844421386719e-01	4.67900753021240234375e-01	4.93267148733139038086e-01	4.98173713684082031250e-01	5.24839162826538085938e-01	4.83049213886260986328e-01	
5.11721014976501464844e-01	3.90199899673461914062e-01	4.94225621223449707031e-01	4.90345716476440429688e-01	3.34248304367065429688e-01	3.68286192417144775391e-01	5.25777935981750488281e-01	7.04014062881469726562e-01	8.53316783905029296875e-01	1.17536795139312744141e+00	1.42537641525268554688e+00	0.00000000000000000000e+00	2.02895545959472656250e+00	4.47641134262084960938e-01	7.96445012092590332031e-01	4.76183652877807617188e-01	6.67864561080932617188e-01	6.55120134353637695312e-01	6.17265582084655761719e-01	4.13832426071166992188e-01	5.63823938369750976562e-01	3.65807771682739257812e-01	3.22822332382202148438e-01	4.51608061790466308594e-01	3.48634600639343261719e-01	5.50974726676940917969e-01	3.37768435478210449219e-01	4.19266462326049804688e-01	6.96336865425109863281e-01	3.73440027236938476562e-01	3.20177316665649414062e-01	4.77392792701721191406e-01	3.85598182678222656250e-01	3.90167236328125000000e-01	5.77131628990173339844e-01	5.20976781845092773438e-01	3.24075937271118164062e-01	6.49647235870361328125e-01	4.99338865280151367188e-01	4.76262569427490234375e-01	5.97973704338073730469e-01	2.46567130088806152344e-01	2.24331378936767578125e-01	4.31136131286621093750e-01	3.89575481414794921875e-01	2.60570168495178222656e-01	3.86282205581665039062e-01	4.61484611034393310547e-01	4.13130462169647216797e-01	4.17671442031860351562e-01	4.46230500936508178711e-01	4.63448703289031982422e-01	4.88471955060958862305e-01	
4.73650544881820678711e-01	1.88033938407897949219e-01	3.54558110237121582031e-01	4.29171442985534667969e-01	3.30205559730529785156e-01	3.08474183082580566406e-01	5.79586863517761230469e-01	1.01933979988098144531e+00	7.98158526420593261719e-01	8.88477921485900878906e-01	1.08223152160644531250e+00	2.02895545959472656250e+00	0.00000000000000000000e+00	1.15977263450622558594e+00	7.71044135093688964844e-01	6.73154950141906738281e-01	4.30902957916259765625e-01	5.33363938331604003906e-01	5.15946507453918457031e-01	4.21072602272033691406e-01	4.74440455436706542969e-01	9.05496478080749511719e-01	3.35253953933715820312e-01	4.35770153999328613281e-01	4.40201401710510253906e-01	3.37133288383483886719e-01	5.05729079246520996094e-01	5.89493632316589355469e-01	1.65602767467498779297e+00	7.47030615806579589844e-01	4.49362516403198242188e-01	3.67410063743591308594e-01	3.51324975490570068359e-01	2.62654662132263183594e-01	4.46037769317626953125e-01	2.63323187828063964844e-01	2.86906957626342773438e-02	2.19366669654846191406e-01	5.30677914619445800781e-01	3.95678758621215820312e-01	1.21983158588409423828e+00	4.17872786521911621094e-01	1.12884283065795898438e-01	2.63110637664794921875e-01	5.03106236457824707031e-01	2.14979290962219238281e-01	3.43180894851684570312e-01	2.95223653316497802734e-01	4.09398734569549560547e-01	3.80115658044815063477e-01	4.39672082662582397461e-01	4.76448476314544677734e-01	5.14349341392517089844e-01	
4.82508182525634765625e-01	4.09763723611831665039e-01	3.98451626300811767578e-01	3.38725268840789794922e-01	2.32040733098983764648e-01	1.20520544052124023438e+00	4.24213647842407226562e-01	4.01612460613250732422e-01	5.56163847446441650391e-01	4.04408633708953857422e-01	4.36625242233276367188e-01	4.47641253471374511719e-01	1.15977287292480468750e+00	0.00000000000000000000e+00	1.16438210010528564453e+00	1.22223031520843505859e+00	8.65074574947357177734e-01	7.98729002475738525391e-01	2.82017350196838378906e-01	1.47853779792785644531e+00	2.82583653926849365234e-01	1.00368618965148925781e-01	2.98510253429412841797e-01	3.30328047275543212891e-01	2.34315842390060424805e-01	2.15281367301940917969e-01	2.03315436840057373047e-01	2.46986627578735351562e-01	3.81670296192169189453e-01	2.87031114101409912109e-01	1.36498272418975830078e+00	3.65117847919464111328e-01	9.70117092132568359375e-01	3.31275999546051025391e-01	4.00798499584197998047e-01	4.85046803951263427734e-01	5.74548125267028808594e-01	4.00495946407318115234e-01	9.26478624343872070312e-01	3.47200810909271240234e-01	2.91472554206848144531e-01	6.55740857124328613281e-01	3.70525538921356201172e-01	3.13773453235626220703e-01	2.68194854259490966797e-01	2.78090596199035644531e-01	2.49588578939437866211e-01	3.73429298400878906250e-01	4.27175492048263549805e-01	5.07081627845764160156e-01	4.93599683046340942383e-01	4.48665767908096313477e-01	5.00271677970886230469e-01	
4.52955335378646850586e-01	4.80267643928527832031e-01	4.16296601295471191406e-01	2.05081582069396972656e-01	2.54070758819580078125e-01	3.30103754997253417969e-01	4.98257875442504882812e-01	4.42552328109741210938e-01	6.60881042480468750000e-01	5.30062079429626464844e-01	5.71161389350891113281e-01	7.96445250511169433594e-01	7.71043658256530761719e-01	1.16438198089599609375e+00	0.00000000000000000000e+00	2.97905302047729492188e+00	1.77447378635406494141e+00	1.64328324794769287109e+00	5.43796896934509277344e-01	2.98050045967102050781e-01	1.23493790626525878906e-01	1.66180491447448730469e-01	3.81510376930236816406e-01	3.35275530815124511719e-01	4.12408471107482910156e-01	5.36713242530822753906e-01	3.18006634712219238281e-01	2.33062148094177246094e-01	5.58768510818481445312e-02	2.13011622428894042969e-01	4.57604885101318359375e-01	3.53098273277282714844e-01	3.68990421295166015625e-01	1.00520479679107666016e+00	4.12054896354675292969e-01	3.79426717758178710938e-01	3.74216198921203613281e-01	4.04007077217102050781e-01	8.60625028610229492188e-01	4.32845473289489746094e-01	1.25470530986785888672e+00	2.82077729701995849609e-01	1.29327404499053955078e+00	2.43189215660095214844e-01	2.85811781883239746094e-01	2.58924365043640136719e-01	3.39066505432128906250e-01	3.43170464038848876953e-01	3.69987607002258300781e-01	2.93860435485839843750e-01	3.85780662298202514648e-01	3.98946642875671386719e-01	3.98544371128082275391e-01	
5.55364608764648437500e-01	3.80667626857757568359e-01	3.24128746986389160156e-01	2.91607975959777832031e-01	1.74489498138427734375e-01	4.13782417774200439453e-01	4.74038243293762207031e-01	5.13095378875732421875e-01	4.16568875312805175781e-01	4.02117371559143066406e-01	5.41336417198181152344e-01	4.76183652877807617188e-01	6.73153519630432128906e-01	1.22223055362701416016e+00	2.97905445098876953125e+00	0.00000000000000000000e+00	1.86760437488555908203e+00	1.69359886646270751953e+00	7.64689803123474121094e-01	3.09353470802307128906e-01	4.27889823913574218750e-01	0.00000000000000000000e+00	1.93853139877319335938e-01	2.81354546546936035156e-01	1.19962215423583984375e-01	3.55348110198974609375e-01	2.17576384544372558594e-01	2.20443367958068847656e-01	2.13271856307983398438e-01	4.03344511985778808594e-01	3.15680205821990966797e-01	3.65315198898315429688e-01	3.79597306251525878906e-01	8.81289243698120117188e-01	2.82091856002807617188e-01	2.93734908103942871094e-01	1.56123697757720947266e+00	1.04833364486694335938e-01	6.07051610946655273438e-01	4.58204865455627441406e-01	3.36544871330261230469e-01	6.48610055446624755859e-01	5.41716098785400390625e-01	3.12296152114868164062e-01	2.38490700721740722656e-01	2.90184020996093750000e-01	4.08430218696594238281e-01	4.86187517642974853516e-01	4.77849364280700683594e-01	4.07768398523330688477e-01	5.26596188545227050781e-01	5.46096563339233398438e-01	5.71071624755859375000e-01	
5.21959066390991210938e-01	2.78023660182952880859e-01	4.90685939788818359375e-01	4.90799427032470703125e-01	2.85819888114929199219e-01	3.94857287406921386719e-01	5.30922651290893554688e-01	3.66550564765930175781e-01	4.30289030075073242188e-01	5.56620121002197265625e-01	5.14152765274047851562e-01	6.67863845825195312500e-01	4.30902719497680664062e-01	8.65074574947357177734e-01	1.77447426319122314453e+00	1.86760437488555908203e+00	0.00000000000000000000e+00	1.30583226680755615234e+00	9.10657286643981933594e-01	5.72795569896697998047e-01	1.52394890785217285156e-01	4.35244083404541015625e-01	6.15090012550354003906e-01	2.65971899032592773438e-01	3.91620278358459472656e-01	3.02569389343261718750e-01	3.60234856605529785156e-01	3.55581998825073242188e-01	1.63363695144653320312e-01	5.42518615722656250000e-01	6.29662454128265380859e-01	3.92792701721191406250e-01	4.72752749919891357422e-01	1.78155028820037841797e+00	4.67154860496520996094e-01	3.59718084335327148438e-01	6.29741668701171875000e-01	3.68266105651855468750e-01	3.03981065750122070312e-01	3.86091947555541992188e-01	5.20464539527893066406e-01	4.88794922828674316406e-01	2.96237945556640625000e-01	2.83031821250915527344e-01	1.29921317100524902344e-01	4.11301374435424804688e-01	2.96881318092346191406e-01	2.89130032062530517578e-01	4.29528713226318359375e-01	4.92620795965194702148e-01	4.82203632593154907227e-01	4.88324522972106933594e-01	4.12163019180297851562e-01	
4.79691028594970703125e-01	4.07433927059173583984e-01	3.58930230140686035156e-01	3.86725246906280517578e-01	1.05572164058685302734e-01	5.23603677749633789062e-01	2.81632959842681884766e-01	3.76422047615051269531e-01	4.09167766571044921875e-01	5.45695185661315917969e-01	5.43775439262390136719e-01	6.55120253562927246094e-01	5.33363580703735351562e-01	7.98728942871093750000e-01	1.64328372478485107422e+00	1.69359815120697021484e+00	1.30583226680755615234e+00	0.00000000000000000000e+00	1.21112108230590820312e+00	1.18000864982604980469e+00	1.89999222755432128906e-01	2.83571720123291015625e-01	2.83702373504638671875e-01	3.41661810874938964844e-01	3.14100384712219238281e-01	3.14113497734069824219e-01	3.82747411727905273438e-01	2.10888981819152832031e-01	3.44239115715026855469e-01	3.37449789047241210938e-01	5.50938427448272705078e-01	4.40512895584106445312e-01	6.03185117244720458984e-01	5.56149601936340332031e-01	3.44753623008728027344e-01	4.79513168334960937500e-01	6.98330521583557128906e-01	3.87769341468811035156e-01	1.35254073143005371094e+00	3.24065089225769042969e-01	5.21476387977600097656e-01	5.61324775218963623047e-01	4.80939626693725585938e-01	1.59921526908874511719e-01	1.26109838485717773438e-01	1.61176800727844238281e-01	4.83610689640045166016e-01	4.08635675907135009766e-01	5.26769042015075683594e-01	4.92559254169464111328e-01	4.14685636758804321289e-01	4.41410601139068603516e-01	3.78578960895538330078e-01	
4.94979202747344970703e-01	4.14107203483581542969e-01	3.87345671653747558594e-01	3.40830683708190917969e-01	3.46682071685791015625e-01	3.02261590957641601562e-01	4.31670665740966796875e-01	5.66552162170410156250e-01	5.57969570159912109375e-01	5.92872858047485351562e-01	5.57955265045166015625e-01	6.17265462875366210938e-01	5.15946984291076660156e-01	2.82017469406127929688e-01	5.43796420097351074219e-01	7.64689087867736816406e-01	9.10657763481140136719e-01	1.21112108230590820312e+00	0.00000000000000000000e+00	1.47603344917297363281e+00	1.57911098003387451172e+00	4.61168408393859863281e-01	4.56017851829528808594e-01	5.94725728034973144531e-01	6.39498233795166015625e-01	3.61913561820983886719e-01	4.09777164459228515625e-01	5.94500184059143066406e-01	2.75645136833190917969e-01	4.11217570304870605469e-01	3.92443239688873291016e-01	1.47767126560211181641e+00	3.52615892887115478516e-01	1.24827158451080322266e+00	5.90221047401428222656e-01	5.46127438545227050781e-01	3.21628093719482421875e-01	3.37591052055358886719e-01	3.37594747543334960938e-01	4.28885936737060546875e-01	1.39183163642883300781e-01	4.87125575542449951172e-01	3.07986497879028320312e-01	3.46666932106018066406e-01	4.20921206474304199219e-01	3.50701928138732910156e-01	4.27136898040771484375e-01	3.70235562324523925781e-01	4.07997369766235351562e-01	4.05109882354736328125e-01	4.93527919054031372070e-01	4.57563936710357666016e-01	5.12252211570739746094e-01	
4.48350310325622558594e-01	3.35578501224517822266e-01	3.04616123437881469727e-01	2.90954291820526123047e-01	1.87947034835815429688e-01	8.10292482376098632812e-01	2.01014637947082519531e-01	3.25723707675933837891e-01	1.81138038635253906250e-01	2.11759567260742187500e-01	3.60232889652252197266e-01	4.13832247257232666016e-01	4.21072483062744140625e-01	1.47853827476501464844e+00	2.98049867153167724609e-01	3.09353530406951904297e-01	5.72795569896697998047e-01	1.18000841140747070312e+00	1.47603321075439453125e+00	0.00000000000000000000e+00	7.74755001068115234375e-01	7.43003368377685546875e-01	2.90205478668212890625e-01	3.90338242053985595703e-01	5.79546689987182617188e-01	4.10974502563476562500e-01	5.64495921134948730469e-01	9.54109549522399902344e-01	1.13747417926788330078e+00	4.23712372779846191406e-01	1.13774871826171875000e+00	2.94532060623168945312e-01	9.04363274574279785156e-01	2.45370805263519287109e-01	3.83255481719970703125e-01	4.79279935359954833984e-01	6.16117775440216064453e-01	3.89873027801513671875e-01	4.87451434135437011719e-01	3.52252602577209472656e-01	4.81260538101196289062e-01	5.52837073802947998047e-01	3.79180490970611572266e-01	3.42681467533111572266e-01	4.48114037513732910156e-01	3.14199447631835937500e-01	3.41222345829010009766e-01	3.00394862890243530273e-01	4.16869074106216430664e-01	4.20197218656539916992e-01	4.72741842269897460938e-01	4.30585741996765136719e-01	4.82431888580322265625e-01	
